ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,43.81998,0.004798293,0.01597875,0,0
Gamepad,43.83998,0.01232243,0.03722525,0,0
Gamepad,43.85999,0.01021904,0.02764961,0,0
Gamepad,43.87999,0.01377594,0.03380099,0,0
Gamepad,43.89999,0.01973611,0.04314879,0,0
Gamepad,43.91998,0.008651555,0.01735687,0,0
Gamepad,43.93998,0.007730126,0.01483116,0,0
Gamepad,43.95998,-0.00897938,-0.01728615,0,0
Gamepad,43.97998,-0.03074116,-0.06655687,0,0
Gamepad,43.99998,-0.01937735,-0.0500828,0,0
Gamepad,44.01999,-0.02535218,-0.08215654,0,0
Gamepad,44.03999,-0.01596898,-0.07152623,0,0
Gamepad,44.05999,-0.007924736,-0.04980758,0,0
Gamepad,44.07998,-0.005586743,-0.05240013,0,0
Gamepad,44.09998,-0.003125489,-0.0909016,0,0
Gamepad,44.11998,0.003389537,-0.07188834,0,0
Gamepad,44.13998,0.01309204,-0.09813299,0,0
Gamepad,44.15998,0.01430058,-0.06530374,0,0
Gamepad,44.17999,0.00937134,-0.03428897,0,0
Gamepad,44.19999,0.007359624,-0.0240359,0,0
Gamepad,44.21999,0.00567472,-0.01719567,0,0
Gamepad,44.23998,0.007261515,-0.02061096,0,0
Gamepad,44.25998,0.004240215,-0.01141191,0,0
Gamepad,44.27998,0.002252638,-0.005895525,0,0
Gamepad,44.29998,0.0004594922,-0.001188785,0,0
Gamepad,44.31998,0.0006622672,-0.001705885,0,0
Gamepad,44.33998,0.0004235506,-0.001085848,0,0
Gamepad,44.37999,0.0005015135,-0.00128141,0,0
Gamepad,44.41998,-0.002895772,0.007470906,0,0
Gamepad,44.43998,-0.003358901,0.008895665,0,0
Gamepad,44.45998,-0.003599465,0.009829223,0,0
Gamepad,44.47998,-0.002001822,0.005608708,0,0
Gamepad,44.49998,-0.0003793836,0.001074821,0,0
Gamepad,44.51999,-0.0008994341,0.002564311,0,0
Gamepad,44.55999,-0.0005102754,0.001464933,0,0
Gamepad,44.59998,-0.001086473,0.0031434,0,0
Gamepad,44.61998,-0.0009462833,0.002765864,0,0
Gamepad,44.63998,-0.001080155,0.003189623,0,0
Gamepad,44.65998,-0.001764297,0.005287975,0,0
Gamepad,44.67999,-0.005068779,0.01577106,0,0
Gamepad,44.69999,0.1649072,0.004429966,0,0
Gamepad,44.71999,0.07311487,0.04388909,0,0
Gamepad,44.73998,0.7179033,0.2201219,0,0
Gamepad,44.75998,-0.001385128,0.02964168,0,0
