ControlScheme,Time,MoveDeltaX,MoveDeltaY,AimDeltaX,AimDeltaY
Gamepad,131.64,0,0,0.06943504,0.05497257
Gamepad,131.66,0,0,0.1032141,0.07925078
Gamepad,131.6799,0,0,0.02329981,0.01946276
Gamepad,131.7,0,0,0.03402647,0.03242855
Gamepad,131.72,0,0,0.09890075,0.1265866
Gamepad,131.74,0,0,0.06382841,0.05387911
Gamepad,131.7599,0,0,0.06652558,0.04589117
Gamepad,131.78,0,0,0.02214524,-0.007008702
Gamepad,131.8,0,0,-0.09066325,-0.2972629
Gamepad,131.8199,0,0,-0.3357081,-0.07671013
Gamepad,131.84,0,0,-0.05500398,-0.0314898
Gamepad,133.9799,0,0,0.3075692,0.00699509
Gamepad,134,0,0,0.6923926,0.001751106
Gamepad,134.02,0,0,2.563E-06,-0.0003082678
Gamepad,134.0399,0,0,-4.673004E-05,0.004393894
Gamepad,134.06,0,0,-3.612041E-05,-0.02822636
Gamepad,134.08,0,0,-0.00109607,-0.03387799
Gamepad,134.0999,0,0,-0.001385391,-0.02279107
Gamepad,134.1199,0,0,-0.001694262,-0.0205104
Gamepad,134.14,0,0,-0.002233565,-0.02150059
Gamepad,134.16,0,0,-0.001073897,-0.008992828
Gamepad,134.1799,0,0,-0.001081526,-0.008427478
Gamepad,134.2,0,0,-0.0004187226,-0.003119692
Gamepad,134.22,0,0,-0.0004324317,-0.003145337
Gamepad,134.2599,0,0,-0.0002823472,-0.002015561
Gamepad,134.3199,0,0,-0.0001216531,-0.000859037
